,tweets,label
345,Says he 'cut taxes by more than $600 million' when he was governor.,0
346,There Were More Military Deaths During The Clinton Presidency Than During the George W. Bush Presidency,1
347,Bananas that display a red discoloration inside are dangerous to human health if eaten.,1
348,"A family in Mexico named their baby daughter 'Breksit,' after the results of Britain's EU referendum.",1
349,"“Despite economic challenges over the last few years, our economy has tripled in size over the last 25 years. ”",1
350,Says the Simpson-Bowles deficit reduction proposal went from President Barack Obama's desk to 'the garbage can.',1
351,"A soldier returning from deployment discovered his wife had died during his absence, and their children had starved to death.",0
352,A video clip shows Barack Obama acknowledging that he is not a natural-born  U.S. citizen.,1
353,Says Donald Trump's presidential victory was 'an electoral landslide.',1
354,George Soros is funding the distribution of prepaid MasterCard debit cards to refugees through the U.N.,1
355,"Vanilla ice cream was originally a deep, dark black color before white people demanded it be changed in 1912.",1
356,Citing “code 431.322.12 of the Internet Privacy Act” protects web site operators from prosecution.,1
357,Says McCain was a 'Hanoi Hilton songbird' who collaborated with the enemy.,1
358,"Says 'in the Legislature, (Mary Nolan) has been a party-line Democrat, showing a 100% track record in harmony with the American Civil Liberties Union.'",0
359,"'For years, they have not been able to get tax cuts -- many, many years, since Reagan.'",1
360,"Dan Gecker voted to 'double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.'",1
361,"U.S. Rep. John Barrow, D-Ga., does not want to audit the Federal Reserve.",1
362,"No, Senegal will not be the first sub-Saharan country with electric trains | Africa Check",1
363,A photograph shows Ronald Reagan meeting with Taliban leaders in 1985 and comparing them to the founding fathers of the United States.,1
364,Rep. Maxine Waters is facing ethics violations charges for improperly setting up a meeting between officials from the Treasury and OneUnited bank.,1
365,David Dewhurst has a 'record of promoting an income tax.',1
366,Archaeologists have discovered Pharaoh's chariot and the bones of horses and men under the Red Sea.,1
367,'We spend more money on antacids than we do on politics.',1
368,'Not one of the 17 GOP candidates has discussed how they'd address the rising cost of college.',1
369,Chrysler dealerships owned by Republican donors were disproportionately targeted for closure at the behest of the Obama administration.,1
370,"Prayers are requested for Preston Loyd,  a 4-year-old boy who was run over by a lawn mower.",0
371,Oprah Winfrey said that restaurant customers need not tip their servers more than 10%..,1
372,"In July 2016, Amanda Teague legally married the spirit of a Haitian pirate who died in the 1700s.",1
373,"When news broke that Ferguson 18-year-old Michael Brown was a suspect in a robbery, 'MSNBC practically went off the air for a while to have behind-closed-doors meetings to figure out how to deal with this new revelation.'",1
374,Bernie Sanders wrote an essay in which a woman fantasizes about being 'raped by three men simultaneously.',0
375,The Obama administration is allowing state waivers from welfare work requirements 'only if they had a credible plan to increase employment by 20 percent.',0
376,President Obama Named 5th Best President in History by University,1
377,"'Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, it's actually the rule.'",0
378,Pastor Rick Warren of Saddleback Church changed his name to 'Muhammad Hussein Warren.',1
379,The Macomb County Police Department held a press conference about a potential 'vigilante' serial killer after three pedophiles were murdered in one week.,1
380,President Obama achieved the lowest IQ score among all U.S. presidents of the last 100 years.,1
381,Truck driver involved in capture of sniper suspects prayed with other truckers that the sniper would be caught.,0
382,Actress Demi Moore proclaimed that she doesn't want Trump supporters for fans.,1
383,"When U2's Bono announced that every time he clapped a child in Africa died, someone from the audience told him to stop doing that.",1
384,The two men dressed in blue uniforms stationed inside the doors of the national assembly “must leave the house. They don’t belong here.”,1
385,Woman unsuccessfully tries to gas herself to death only to discover the gas company has turned off service.,1
386,"A woman with eight children earns $144,000 per year for her family by giving up her kids to foster care.",1
387,Kendrick Lamar bought and publicly destroyed the gun used by George Zimmerman to kill Trayvon Martin.,1
388,A KFC promotion offered Extra Crispy Sunscreen to consumers.,0
389,Chelsea Clinton's home is actually a medical care facility for Hillary Clinton in order to more effectively hide and treat her health problems.,1
390,Federal judge takes away from black women the right to name their children.,1
391,Wayne Allyn Root Writes About Obama,0
392,Secretary of State Colin Powell made an eloquent point about America’s desire for “empire building” to the Archbishop of Canterbury.,0
393,"There Was Widespread Voter Fraud in the 2012 Presidential
Election",1
394,The photograph used for a University of Wisconsin application booklet was altered to include the face of a black student.,0
395,Actor Jack Black passed away in June 2016.,1
396,Ted Cruz Blamed God After Ending His Presidential Campaign,1
397,Titanium rings can be removed from swollen fingers only through amputation.,1
398,A government shutdown 'could disrupt ... veterans' benefits.',0
399,"Says Texas gained 21,000 doctors due to tort reform.",1
400,"'One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature.'",1
401,"”Since April 2013, more than KSh1.7 trillion shillings has been transferred to the counties.”",1
402,Says George Soros was arrested in Switzerland for a web of crimes based on information provided by Barack Obama.,1
403,'Austin is the largest city in the U.S. or Texas with no geographic representation' on its city council.,0
404,The National Association of Police Organizations called on its members to boycott Nike after the company announced a commercial deal with Colin Kaepernick.,0
405,"'The United States is 3rd in murders throughout the world. If you remove Chicago, Detroit, Washington, St. Louis and New Orleans, the United States is then 189th out of 193 countries in the entire world.'",1
406,An eruption of carbon dioxide from a lake killed hundreds of people.,0
407,Meryl Streep applauded for Roman Polanski at the Academy Awards in 2003.,0
408,'To deprive' underprivileged children 'of a meat-based protein during school lunch is most likely depriving them of their only source of protein for the day.',1
409,Singer Britney Spears committed suicide at the Promises clinic in October 2007.,1
410,Says Texas has the 15th largest economy in the world.,0
411,Police have discovered guns disguised as cell phones.,0
412,"'Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.'",0
413,Sending Christmas cards to the ACLU will freeze their operations.,1
414,A serial killer/rapist is luring women with $5 bills they’ve ‘dropped.’,1
415,Actor Ralph Macchio of 'Karate Kid' fame passed away in June 2016.,1
416,Says Ohio Gov. John Kasich is 'very unpopular.',1
417,'James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION',1
418,George Soros said that he funded the Black Lives Matter movement because he wanted to 'bring down the United States' and 'the black community is the easiest to manipulate.',1
419,Photograph shows a moose hanging from power cables.,0
420,"'Since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children.'",0
