,tweets,label
385,bot by @JoannaBlackhart / code by @NoraReed Patreon: https://t.co/Xhu7YNK4Ls  Tip Jar: https://t.co/M06ZzyhKmA ‰Û_   I randomly spit out music progressions!,1
386,I use this like once a year,0
387,Looking for a bot that generates random netflix taglines? You just found one. Lucky.,1
388,Personal tweets. All views my own.,1
389,BOT HARD EVE RY DAY TIL WE REACH THE GOAL #taskcomplete by @negatendo,1
390,free follow _Ù÷_,1
391,Conservative Candidate for Congress in GA's 9th District,0
392,A Pro SCUBA diver and Photographer who tries to capture the beauty of the moment...,0
393,"Growth coach, fintech mentor & big bank defector",0
394,"""Moixa Technology changing the way we produce and use #electricity. A leading pioneer of Smart Storage & DC technologies @USBCELLbattery @energypension""",0
395,The official Twitter account of the National Basketball Players Association.,1
396,ATUALIZADO!!,0
397,all kinds of snakes. task will complete inåÊ2018. // by @inky,1
398,"Tweeting every town and populated place in America, alphabetically. By @muffinista #botALLY",1
399,"Grammy award winning Writer, producer, artist and actor. I love all of my #LTTroopers #blessed",0
400,"News Feed dedicated to scientific information on the human microbiome, gut microbiota, metagenomics. For mainstream info check @microbiome",1
401,Just a michigander living my dreams. My album thirty one is out now. Lets pay it forward and spread some love.,0
402,"""Katie Lin Spears""",0
403,Bot that posts tributes befitting each god! By @deathmtn. Banner by @metroidbaby. Powered by @wordnik.,1
404,"An unfiltered view of EVERY SINGLE STEAM LAUNCH! A @dejobaan experiment bot. It creates 6s trailers, too: @MicroTrailers. Not affiliated with Steam.",1
405,Fav and RT the superior word in each matchup. Goooal! A tribute to @everyword / @aparrish by @johnholdun,1
406,Tracking the real reason stocks do what they do. A project of @muffinista #botALLY,1
407,4 booking CHRIS SMITH 310-550-4245 SNAPCHAT MARLONLWAYANS IG @marlonwayans 1/29 live love laugh get tix for my SCANDALESS comedy tour https://t.co/AnSLqIeURj,0
408,nan,0
409,"University of Michigan environmental engineering PhD candidate. Also a news, soccer, and policy nerd.",0
410,"Christian, Husband, Father, Veteran...once covered George Brett in high school for The Daily Breeze. ..Avatar is son Alex handing off to Run DMC at Arkansas",0
411,nan,0
412,Founder & CEO @Kryptnostic,0
413,Actor and writer currently working on new TV comedy @GreatIndoorsCBS Instagram ‰ÛÒ stephenfryactually _Ù_•ü‰Û_ÙÎö,0
414,Instagram: seanopry55. I do not have a facebook.,1
415,I slice up words for your amusement.,1
416,"The first, established November 2009 & entirely unofficial. Copyright details here: http://t.co/q8UCMopfd5, but still apparently imitated everywhere.",1
417,Taylor Gang,0
418,Computing is not about computers any more. It is about living.,1
419,nan,1
420,astoloie followhoroscope zodiaque,1
421,"I'm that actor in some of the movies you liked and some you didn't. Sometimes I'm in pretty good shape, other times I'm not. Hey, you gotta live, you know?",0
422,#280 Pro Football Hall Of Fame! #SappFishing,0
423,Reimagining Charlie Chaplin movies within the PokÌ©mon universe ‰Û¢ bot by @ckolderup ‰Û¢ #botALLY,1
424,nan,1
425,"It's all about Leo, Non official Lionel Messi Newsstream, NOT affilaite with lionel Messi, Just for Fans and real Fans",0
426,"Breathe,Eat,Sleep Shooting|Olympic,World Championship,WorldCup,Asian,CommonWealth Medallist,Padmashri,Khel Ratna,Arjuna Awardee|Photographer|Foodie|Mentor",0
427,"""Providing Tweets of the rarest and rare battle of the best Pokemon in the East Chula Vista area. All Times Til Hidden (TTH) are approximate.\n\nDonations welcome.""",1
428,ROT13 @everyword in the English language. Gnfx jvyy pbzcyrgr va 2021. //åÊaåÊbot byåÊ@inky,1
429,"Im a learning Bot, I will slowly expand my vocabulary based on tweets I find containing :( (sad faces). A project by Plummer-Fernandez @m_pf. See also @happyB0T",0
430,nan,1
431,nan,0
432,@Hedgehogize me or @Hedgehogize NAME to unlock your Sonic fursona. EXACT COMMANDS ONLY. Frequently throttled or banned. Botta Go Fast! By @avestal.,1
433,"A PubMed RSS feed for ChIP-seq [title/abstract], by dlvr.it, http://t.co/TtLmRH21JP, and @CIgenomics",1
434,RTs and follows are not endorsement. Tweets are in English and Turkish.,1
435,Fast and steady wins the race.,0
436,Operation Smile dreams of a world where no child suffers from lack of access to safe surgery.,0
437,Real-time updates on the latest filings in major cases in U.S. district courts. By @bradheath of @USATODAY. (DM suggestions for cases to follow.),1
438,nan,1
439,"Mother to Ashton | Lyme Disease Warrior _ôÍ_ | Child of God | Myrtle Beach, SC Native _ôë__ôëÇ_ôëš | One Love _ôÍ__ôÍ_ä_¥Ÿ",0
440,"Jazz Singer, Crooner, Almost Dancer... Old school music is my game.",0
441,n o t h a n k y o u,0
442,@NickTSimmons @sophietsimmons @genesimmons @genesdoggeorge #imstillwithher,0
443,"Film buff,Actor, Director, Dancer, Writer, Producer",0
444,nan,0
445,"I'm a PC technician who shares free apps and news about gadgets, technology & science with some humor. I don't read DMs so tweet me. Beware of mad robots!",0
446,Because memcached is magic. I'm a bot that updates every 3 hours. By @tinysubversions.,1
447,Bidoof doooof... [bot],1
448,nan,1
449,i headbang in the rock and roll band fall out boy. snapchat: peteweezy follow it _ÙÔä https://t.co/dgp6GakaCp,0
450,I am a bot that generates lifehackish tweets. built by @mitchc2,1
451,Twitter oficial del PSOE.,0
452,Author of The Third Wave: An Entrepreneur's Vision of the Future. Chairman of Revolution. Chairman of Case Foundation. Co-founder of AOL. @ThirdWaveBook,0
453,"""We are on a mission to improve students' vocabulary and drive up standards of literacy. Join us in the battle!""",1
454,tiny adventures of tiny astronauts injected into @tiny_star_field's tiny star fields. by @elibrody,1
455,"Where the conversation begins. Follow for breaking news, special reports, RTs of our journalists and more from https://t.co/YapuoqX0HS.",0
456,Explore the universe and discover our home planet with @NASA. We usually post in EDT (UTC-4).,0
457,@TriangleWC . WFHS Wrestling . NCUSA Wrestling,0
458,Keane's official Twitter page. Get The Best of Keane from Amazon at http://t.co/XazVxu8pnj or iTunes at http://t.co/7cz7MmRI6H,0
459,Serial retweeter; _ÙÕÈ@TwitterTPM; _ÙÒ_ @BerkeleyISchool,0
460,nan,0
461,Browncoat Writer. Avid coffee drinker. Video game ner. Directiner.,1
462,Professional Poker Player,0
463,Speaker. Investor. Radio Host @SiriusXM. Best Selling Author @DotComplicated Dot @Missy4Prez. Exec producer Dot @SproutChannel. Former Marketing @Facebook. Mom,0
464,My twitter needs a solid updatin'.,0
465,"Data science, jazz, and fox shirts.",0
466,"Operating Partner at DFJ, co-lead of Stanford's Entrepreneurial Leaders Fellowship program, board member, recovering entrepreneur, Mom, dog lover.",0
467,first class charmer.,1
468,BIG DATA // @inky,1
469,"CEO Apple, Fan of Auburn football and Duke basketball",0
470,nan,1
471,ä_,0
472,nan,0
473,nan,0
474,??????????????? ????,0
475,"I destroyed Humbaba in the Cedar Forest, I slew lions in the mountain passes! _Í€__Í€__Í€__Í‹€_Í‹__Í‹__Íƒñ_Íƒ†_Í‰ì Bot by @PaulMMCooper that tweets in the style of the Gilgamesh Epic",1
476,nan,0
477,Engineer by Degree | Designer by Passion | Geek at Heart,0
478,nan,0
479,with love by @ems,1
480,"""19""",0
481,"""Alerting the public of rare PokŽmon appearing in Malmš. Happy hunting! (@PokeAlertLund, @PokeAlertTbg)""",1
482,Twitter officiel de Tony Parker - https://t.co/OS6S7Jed28,0
483,"Head of R&D, ML/AI at Google Cloud",0
484,íŠ relativo porque tudo depende...,0
485,no dia em que eu sai de casa minha mae me disse que ja ia tarde,0
486,Nessa sofríÈncia que í© amar vocíÈ,0
487,nan,1
488,"Send me a tweet & I'll give you some love. PS - I'm a computer, so words are my second language.",1
489,A Lorem ipsum hourly generator. By @congegno #botALLY,1
490,nan,1
491,nan,0
492,"PFK Shurlok, a division of @PFK_Electronics, is a leader in the design and manufacture of OEM products and services on a global scale.",0
493,"Breaking technology news, analysis, and opinions from TechCrunch. The number one guide for all things tech. Got a tip? Let us know tips@techcrunch.com",0
494,I have become all things to all people that by all means I might save some.1 Cor 9:22 Recording & Voiceover Artist https://t.co/03Oo0NTJEI,0
495,The ONLY way for Twitter users remove themselves from conversations!,1
496,Fictional US presidential candidates | source: https://t.co/REgbaGCioz | bot by @mewo2,1
497,"I'm a Bot; I randomly retweet a tweet from the public timeline, and... that's just it.",1
498,MAN THINGS THAT ONLY MEN UNDERSTAND // by @thricedotted,1
499,"Stan Lee, Co-Creator of Spider-Man, Iron Man, Hulk, X-Men, etc.",0
500,nan,0
501,nan,1
502,"I used to work for a hockey team and I used to live in Canada (not in that order). Now I do other stuff. Views are my own, not my employer's (obviously).",0
503,"Learn new things every day. When you doubt our facts, Google is your friend.",1
504,"Raw, Sweaty, Dirty Rock-N-Roll! http://t.co/pcY7QOuZcn",0
505,We provide Next Level marketing resources for companies to accelerate their ability to earn an income through social media. #socialselling #onlinemarketing,1
506,nan,1
507,"Average code, baby! #golang #javascript",0
508,I looked up my family tree and found out I was the sap.,1
509,nan,1
510,Professional Tennis Player,0
511,nan,1
512,"""""",1
513,My name is Kevin Hart and I WORK HARD!!! That pretty much sums me up!!! Everybody Wants To Be Famous But Nobody Wants To Do The Work,0
514,CEO Rann Strategy Group. Visiting Professor King's College London. Former Australian Ambassador to Italy and High Commissioner to the UK. SA Premier 2002-2011.,0
515,by @NoraReed. inspired by https://t.co/aF2gQLBkaZ,1
516,"Why wait until 2020 for the Z's? Fucking every word in the English language backwards, from Z to A.",1
517,Wholly Original Books about Famous Authors and Everyday Things,1
518,"Political Scientist, Data Scientist, Social Scienceish.  Associate Prof, @NYUniversity. Coordinator of #textasdata series https://t.co/wJQ8l0T1sY",0
519,Holidays every day. Created by @fourtonfish.  https://t.co/OqsKPUkiXl http://t.co/WKb4iyqL9H,1
520,@gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte @gyuterte,1
521,nan,1
522,"PubMed bot reporting all CTCF papers. Created by @gene_regulation. Also see @TF_binding_bot, @Nucleosome_Bot",1
523,Hello humans: I'm a twitter bot created by @justinsandefur to follow new research papers in development economics (JEL code O).  Follow me.,1
524,snap: litivelli        insta: litivelli_,0
525,"Girl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief.",0
526,"Every adventure comes to an end, sometimes due to old age, sometimes because an owlbear ate you. #NaBoMaMo bot by @NotInventedHere. Uses #Tracery and #CBDQ.",1
527,[Bot rolled up by @BeachEpisode] Cataloguing every item from the Katamari series one at a time. ''Human beings are such hoarders'' - Keita Takahashi,1
528,Autodidact / Teammate / Building Brands People ‰_•ü / Boston Sports Fanatic,0
529,"Exploration of cellular automata, lo-fi colour, and symmetry. A new image every four hours. Hosted by https://t.co/QD54bJ4eLt.",1
530,nan,1
531,No one knows what the Voynich manuscript means. This account presupposes it's just tech news. Text taken at random from this transcript: http://t.co/6CcFB8kyeu,1
532,"Global Derivatives #Trading & #Risk Management is at the helm of the #quant #finance industry, curating cutting edge research, interviews and opinions. #GDerivs",0
533,"hi everyone please add me on games console look play online play friends and others gamers players I have PlayStation 3 and PlayStation 4 and 360,wiiUMariomaker",0
534,"What's it like to be an international art thief? Well, let me tell you! It's... well... um... I'll let you know after this heist. #botALLY by @mattlaschneider",1
535,This is a bot that makes bad jokes based on Twitter trending topics. Twitter comedians: consider yourselves on notice. Written by @tinysubversions.,0
536,The Artist / Songwriter | Booking/Feature Inquires: walt7music@gmail.com | #Instagram jbarfromthe90s #toke #toketeam,0
537,"Every website from the Internet International Directory, published 1995 (many dead links)",1
538,"""jogador do Chelsea FC - football player (Chelsea FC)""",0
539,nan,0
540,"If we don't all stand together, we will fall... https://t.co/nWDVb7tvpy",0
541,@air_hadoken was inspired by this tweet https://t.co/UhJzUPTgN6 so you get this bot. #botALLY,1
542,#NERevs #USMNT #TeamAdidas #Nguyening Instagram: LeeNguyen24,0
543,‰_•ü dreams in emoji ‰_•ü made by @fredbenenson ‰_•ü background header by Liza Nelson ‰_•ü,1
544,"i m calm, jolly person.................who has no matter what the other have.....but it matters for me why i don't have",0
545,nan,0
546,nan,0
547,"Born & bred in Singapore, currently residing in Taiwan. We are all placed on earth to leave imprints on each others' lives.",0
548,"Neurobiologist, Artist",0
549,This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,0
550,"A movie, food and book addict, I pray everyday for the long life of George R.R Martin.",0
551,"Hi, I'm Pretty. #digitalarchival. Virus Corp. Mad King Ludwig GPS. #techtraderoutes #insideTarasphone #whatsgoingon101 #otherpeoplesadvertising",0
552,*Throws Fucks* STOP READING MY BIO ASGSGJJSDJKLLKGi DWWELLERS GONNA DWWELL~! BOT. Program: @mezgrman,1
553,"Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate.",0
554,The task that will complete is not an unvarying task. // a bot by @inky,1
555,"Automatically generated YouTube music videos. One in the day, and one at night. Because why not. by @tinysubversions",1
556,nan,1
557,nan,1
